1.210000000000000000e+02,8.779999999999999716e+01,5.570000000000000284e+01,2.719999999999999929e+01,1.710000000000000142e+01,6.100000000000000000e+01,7.151000000000000227e+02,2.029999999999999805e+00,7.219999999999999751e+00,5.500000000000000444e-01,4.320000000000000284e+00,2.888808350000000025e-01,2.714757799999999932e+01,2.485806600000000088e+00,4.217743550000000141e+02,2.399244999999999948e+02,1.738670156558333986e+02,1.238878550000000018e+02,3.263883150000000199e+01,3.513109949999999770e+01,8.443064500000000416e-01,1.914883199999999988e+03,1.139492921635134962e+03,1.442315040191163916e+03,8.541841749999999820e+02,1.586033749999999909e+00,4.882064649999999784e-01
1.150000000000000000e+02,8.840000000000000568e+01,5.655714285714289957e+01,2.628571428571429891e+01,1.715714285714290099e+01,6.101142857142860265e+01,7.162999999999999545e+02,2.060000000000000053e+00,7.280000000000000249e+00,5.000000000000000000e-01,3.979999999999999982e+00,2.885526600000000164e-01,2.694702350000000024e+01,2.487570199999999954e+00,4.246108750000000214e+02,2.401176649999999881e+02,1.738670156558333986e+02,1.245075250000000011e+02,3.119899849999999830e+01,3.501541050000000155e+01,9.206738300000000264e-01,1.437514400000000023e+03,1.139492921635134962e+03,1.442315040191163916e+03,7.694438900000000103e+02,5.074202249999999914e+00,4.117203850000000220e-01
7.700000000000000000e+01,8.720000000000000284e+01,5.720000000000000284e+01,2.560000000000000142e+01,1.719999999999999929e+01,6.102000000000000313e+01,7.172000000000000455e+02,1.739999999999999991e+00,7.519999999999999574e+00,7.299999999999999822e-01,4.929999999999999716e+00,2.881329950000000029e-01,2.667143799999999842e+01,2.485873300000000174e+00,4.231877700000000004e+02,2.400523949999999900e+02,1.738670156558333986e+02,1.237440699999999936e+02,3.281798349999999687e+01,3.495901400000000336e+01,8.668002700000000393e-01,1.785148149999999987e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.111237149999999474e+02,2.495645689999999917e+00,4.154563600000000245e-01
1.080000000000000000e+02,8.800000000000000000e+01,5.634285714285709901e+01,2.382857142857140076e+01,1.982857142857140076e+01,6.119142857142860237e+01,7.196000000000000227e+02,1.760000000000000009e+00,7.459999999999999964e+00,7.500000000000000000e-01,5.099999999999999645e+00,2.924270099999999872e-01,2.600508650000000088e+01,2.501142999999999894e+00,4.237136750000000234e+02,2.400003199999999879e+02,1.738670156558333986e+02,1.240409750000000031e+02,3.019441450000000060e+01,3.448140399999999772e+01,7.041184849999999606e-01,1.945454300000000103e+03,1.139492921635134962e+03,1.442315040191163916e+03,7.853731299999999464e+02,5.512494024548429294e+00,4.115157950000000175e-01
9.817000000000000171e+01,8.820000000000000284e+01,5.591428571428569683e+01,2.294285714285710043e+01,2.114285714285709972e+01,6.127714285714289844e+01,7.207999999999999545e+02,1.754999999999999893e+00,7.673833333333329954e+00,8.186666666666669867e-01,5.698666666666669656e+00,2.802419649999999818e-01,2.751092549999999903e+01,2.527823199999999826e+00,4.235791199999999890e+02,2.399526150000000086e+02,1.738670156558333986e+02,1.244009850000000057e+02,3.387427550000000309e+01,3.588726350000000309e+01,7.399197450000000176e-01,1.682854350000000068e+03,1.139492921635134962e+03,1.442315040191163916e+03,8.696206600000000435e+02,1.607199150000000021e+00,4.154151600000000055e-01
1.170000000000000000e+02,8.879999999999999716e+01,5.570000000000000284e+01,2.250000000000000000e+01,2.180000000000000071e+01,6.132000000000000028e+01,7.213999999999999773e+02,1.639999999999999902e+00,7.179999999999999716e+00,7.099999999999999645e-01,4.959999999999999964e+00,2.692701550000000110e-01,2.863101849999999970e+01,2.571907899999999803e+00,4.241062499999999886e+02,2.396551650000000109e+02,1.738670156558333986e+02,1.248796200000000027e+02,3.328387250000000108e+01,3.555740949999999856e+01,9.354753150000000295e-01,1.338564149999999927e+03,1.139492921635134962e+03,1.442315040191163916e+03,8.733972899999999981e+02,2.004091649999999891e+00,4.144480099999999778e-01
1.110000000000000000e+02,8.809999999999999432e+01,5.641428571428569683e+01,2.314285714285709972e+01,2.044285714285710043e+01,6.209857142857139678e+01,7.222571428571429806e+02,1.669868055555560060e+00,6.754881944444440123e+00,5.273888888888890181e-01,4.109819444444440251e+00,2.739245599999999836e-01,2.858260699999999943e+01,2.570769499999999930e+00,4.235725550000000226e+02,2.397799950000000138e+02,1.738670156558333986e+02,1.249698000000000064e+02,3.363028500000000065e+01,3.340838699999999761e+01,8.040240499999999901e-01,1.723818350000000009e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.341116399999999658e+02,1.893474075000000090e+00,4.170281750000000009e-01
5.700000000000000000e+01,8.820000000000000284e+01,5.670000000000000284e+01,2.339999999999999858e+01,1.989999999999999858e+01,6.240999999999999659e+01,7.226000000000000227e+02,1.709999999999999964e+00,6.830000000000000071e+00,5.799999999999999600e-01,4.480000000000000426e+00,2.779955100000000012e-01,3.000417350000000027e+01,2.574786350000000112e+00,4.207430200000000013e+02,2.395478899999999953e+02,1.738670156558333986e+02,1.255951850000000007e+02,3.238518349999999657e+01,3.412464250000000021e+01,8.300682449999999823e-01,1.787399349999999913e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.221917899999999690e+02,2.993740199999999962e+00,4.171942000000000150e-01
1.480000000000000000e+02,8.959999999999999432e+01,5.658571428571430317e+01,2.151428571428569825e+01,2.189999999999999858e+01,6.240999999999999659e+01,7.226000000000000227e+02,1.659999999999999920e+00,6.990000000000000213e+00,5.699999999999999512e-01,4.599999999999999645e+00,2.788054999999999839e-01,3.221522699999999872e+01,2.578951899999999853e+00,4.237245899999999779e+02,2.401560849999999903e+02,1.738670156558333986e+02,1.272134149999999977e+02,3.400498400000000032e+01,3.670411049999999875e+01,9.040839400000000303e-01,1.175819050000000061e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.066921199999999999e+03,5.512494024548429294e+00,4.119528199999999973e-01
1.310000000000000000e+02,8.900000000000000000e+01,5.650000000000000000e+01,2.010000000000000142e+01,2.339999999999999858e+01,6.240999999999999659e+01,7.226000000000000227e+02,1.629999999999999893e+00,6.730000000000000426e+00,5.400000000000000355e-01,4.040000000000000036e+00,2.784312649999999834e-01,3.182329950000000096e+01,2.578046249999999873e+00,4.248687750000000278e+02,2.405488100000000031e+02,1.738670156558333986e+02,1.268920750000000055e+02,3.029048099999999977e+01,3.270821300000000065e+01,8.369112050000000469e-01,1.798848349999999982e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.430344250000000557e+02,5.512494024548429294e+00,4.169736499999999735e-01
2.220000000000000000e+02,8.929999999999999716e+01,5.512857142857139792e+01,2.255714285714289957e+01,2.231428571428569896e+01,6.365571428571430346e+01,7.237428571428570194e+02,1.620000000000000107e+00,6.950000000000000178e+00,5.400000000000000355e-01,3.930000000000000160e+00,2.785670450000000131e-01,3.072768749999999827e+01,2.576489700000000216e+00,4.258831900000000132e+02,2.395703000000000031e+02,1.738670156558333986e+02,1.258997499999999974e+02,3.219638750000000016e+01,3.712120300000000128e+01,8.659511549999999724e-01,1.691202350000000024e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.182610699999999952e+03,1.953885719999999937e+00,4.166288200000000108e-01
1.250000000000000000e+02,8.920000000000000284e+01,5.410000000000000142e+01,2.439999999999999858e+01,2.150000000000000000e+01,6.459000000000000341e+01,7.246000000000000227e+02,1.010000000000000009e+00,6.940000000000000391e+00,4.799999999999999822e-01,4.160000000000000142e+00,2.764276749999999838e-01,3.296805299999999761e+01,2.578368999999999911e+00,4.244570650000000001e+02,2.398489150000000052e+02,1.738670156558333986e+02,1.266220100000000031e+02,3.168421049999999894e+01,3.701272850000000147e+01,8.663414350000000486e-01,1.451907850000000053e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.685629350000000386e+02,5.699096350000000255e-01,4.167649700000000124e-01
1.560000000000000000e+02,8.870000000000000284e+01,5.518571428571429749e+01,2.108571428571429962e+01,2.372857142857139934e+01,6.459000000000000341e+01,7.246000000000000227e+02,1.629999999999999893e+00,6.549999999999999822e+00,4.099999999999999756e-01,3.750000000000000000e+00,2.761960099999999918e-01,3.169783550000000005e+01,2.578899700000000017e+00,4.236817249999999717e+02,2.397710250000000087e+02,1.738670156558333986e+02,1.266139100000000042e+02,3.279125849999999787e+01,3.723431250000000148e+01,8.035563199999999906e-01,1.561700849999999946e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.002872470000000021e+03,1.046215364999999897e+00,4.215077500000000144e-01
1.700000000000000000e+02,8.900000000000000000e+01,5.600000000000000000e+01,1.860000000000000142e+01,2.539999999999999858e+01,6.459000000000000341e+01,7.246000000000000227e+02,1.679999999999999938e+00,7.309999999999999609e+00,5.500000000000000444e-01,3.890000000000000124e+00,2.758392399999999856e-01,3.076838499999999854e+01,2.579161150000000013e+00,4.236713849999999866e+02,2.397158200000000079e+02,1.738670156558333986e+02,1.260948800000000034e+02,3.696933299999999889e+01,3.581319249999999954e+01,8.722091250000000295e-01,1.615198499999999967e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.359589150000000018e+03,2.085885799999999790e+00,4.209440649999999784e-01
2.060000000000000000e+02,8.970000000000000284e+01,5.580952380952380310e+01,1.951428571428569825e+01,2.467619047619049866e+01,6.521476190476190027e+01,7.246761904761909818e+02,1.790000000000000036e+00,8.664999999999999147e+00,6.524999999999999689e-01,5.200000000000000178e+00,2.761750600000000277e-01,2.723411550000000148e+01,2.579517150000000036e+00,4.247334349999999858e+02,2.403052050000000008e+02,1.738670156558333986e+02,1.268268049999999931e+02,3.270569050000000288e+01,3.706018850000000242e+01,8.143699199999999694e-01,1.395382650000000012e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.737500700000000506e+02,3.911262550000000005e+00,4.173594649999999850e-01
1.850000000000000000e+02,8.920000000000000284e+01,5.566666666666669983e+01,2.019999999999999929e+01,2.413333333333330089e+01,6.568333333333329449e+01,7.247333333333330074e+02,1.736666666666669911e+00,8.083333333333330373e+00,5.733333333333330284e-01,4.896666666666670054e+00,2.743868549999999851e-01,3.154991649999999836e+01,2.582408950000000036e+00,4.234820599999999899e+02,2.401591449999999952e+02,1.738670156558333986e+02,1.266816450000000032e+02,2.906637200000000121e+01,3.764576799999999679e+01,8.001477649999999553e-01,1.421444999999999936e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.264363349999999855e+02,5.512494024548429294e+00,4.247929500000000025e-01
1.720000000000000000e+02,8.909999999999999432e+01,5.547619047619050292e+01,2.111428571428569967e+01,2.340952380952380096e+01,6.630809523809520556e+01,7.248095238095239665e+02,1.729999999999999982e+00,7.980000000000000426e+00,5.224999999999999645e-01,4.672500000000000320e+00,2.765493299999999821e-01,3.057768400000000142e+01,2.579971099999999851e+00,4.227597049999999967e+02,2.399992149999999924e+02,1.738670156558333986e+02,1.269113250000000050e+02,3.502012150000000190e+01,3.737186849999999794e+01,8.769321700000000108e-01,1.232220150000000103e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.250669200000000046e+03,8.230774900000000116e+01,4.207595000000000085e-01
1.330000000000000000e+02,8.850000000000000000e+01,5.533333333333330017e+01,2.180000000000000071e+01,2.286666666666669911e+01,6.677666666666669926e+01,7.248666666666670153e+02,1.796666666666669965e+00,7.636666666666670267e+00,5.766666666666669938e-01,5.136666666666670267e+00,2.741407599999999833e-01,2.722187449999999842e+01,2.561183150000000186e+00,4.259232600000000275e+02,2.398848950000000002e+02,1.738670156558333986e+02,1.265277150000000006e+02,3.243861350000000243e+01,3.589674099999999868e+01,8.335970350000000417e-01,1.554961849999999913e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.092001549999999952e+03,4.588293649999999779e+00,4.263575549999999992e-01
1.890000000000000000e+02,8.840000000000000568e+01,5.514285714285710327e+01,2.271428571428570109e+01,2.214285714285709972e+01,6.740142857142859611e+01,7.249428571428569512e+02,2.049999999999999822e+00,8.339999999999999858e+00,1.909999999999999920e+00,7.639999999999999680e+00,2.734397499999999814e-01,2.689378049999999831e+01,2.562624000000000013e+00,4.251409100000000194e+02,2.403540849999999978e+02,1.738670156558333986e+02,1.262974300000000056e+02,3.082810299999999870e+01,3.500109299999999735e+01,9.074292849999999744e-01,1.440224200000000110e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.064677200000000084e+03,2.696070900000000137e+01,4.314494300000000226e-01
1.440000000000000000e+02,8.809999999999999432e+01,5.500000000000000000e+01,2.339999999999999858e+01,2.160000000000000142e+01,6.787000000000000455e+01,7.250000000000000000e+02,1.750000000000000000e+00,7.809999999999999609e+00,6.099999999999999867e-01,4.910000000000000142e+00,2.733502850000000262e-01,2.695553149999999931e+01,2.565148549999999972e+00,4.250084600000000137e+02,2.402655799999999999e+02,1.738670156558333986e+02,1.265907749999999936e+02,3.232095799999999741e+01,3.511322100000000290e+01,8.837542999999999926e-01,1.358413050000000112e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.170440149999999903e+03,1.341395195000000040e+00,4.171342699999999737e-01
2.100000000000000000e+02,8.870000000000000284e+01,5.451428571428569825e+01,2.402857142857140005e+01,2.145714285714290170e+01,6.661857142857139991e+01,7.247714285714290554e+02,2.000000000000000000e+00,7.203333333333329591e+00,9.333333333333330151e-01,5.016666666666670160e+00,2.737564650000000044e-01,2.646188649999999853e+01,2.562957749999999812e+00,4.257237999999999829e+02,2.395803200000000004e+02,1.738670156558333986e+02,1.259391499999999979e+02,3.208754299999999660e+01,3.517503399999999658e+01,8.540080199999999788e-01,1.646945950000000039e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.220793750000000045e+03,5.512494024548429294e+00,4.327361800000000258e-01
1.370000000000000000e+02,8.750000000000000000e+01,5.414999999999999858e+01,2.450000000000000000e+01,2.135000000000000142e+01,6.568000000000000682e+01,7.246000000000000227e+02,1.813333333333329911e+00,7.750000000000000000e+00,5.733333333333330284e-01,4.943333333333329804e+00,2.723280399999999934e-01,2.597026200000000173e+01,2.562263450000000109e+00,4.261588800000000106e+02,2.398120499999999993e+02,1.738670156558333986e+02,1.268988049999999959e+02,3.104557000000000144e+01,3.493655449999999973e+01,1.279559550000000101e+00,1.353186099999999897e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.434647300000000314e+02,5.512494024548429294e+00,4.177899800000000052e-01
1.680000000000000000e+02,8.940000000000000568e+01,5.366428571428569683e+01,2.512857142857140147e+01,2.120714285714290170e+01,6.442857142857140218e+01,7.243714285714289645e+02,1.733333333333330062e+00,8.336666666666669556e+00,7.466666666666670338e-01,5.123333333333330408e+00,2.727169500000000135e-01,2.635809150000000045e+01,2.562407050000000019e+00,4.248555200000000127e+02,2.396254800000000103e+02,1.738670156558333986e+02,1.272841200000000015e+02,3.370202199999999948e+01,3.628308400000000233e+01,8.774206300000000347e-01,1.084862499999999955e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.015502479999999991e+03,5.512494024548429294e+00,4.129125350000000250e-01
1.540000000000000000e+02,8.909999999999999432e+01,5.329999999999999716e+01,2.560000000000000142e+01,2.110000000000000142e+01,6.349000000000000199e+01,7.242000000000000455e+02,2.229999999999999982e+00,8.609999999999999432e+00,8.599999999999999867e-01,5.610000000000000320e+00,2.842454899999999895e-01,2.681917650000000108e+01,2.563752249999999844e+00,4.255259050000000229e+02,2.404488200000000120e+02,1.523572399999999902e+02,1.273512649999999979e+02,3.174782049999999956e+01,3.518892600000000215e+01,8.859472149999999546e-01,1.051686200000000099e+03,1.139492921635134962e+03,1.442315040191163916e+03,9.653377349999999524e+02,5.512494024548429294e+00,4.162550600000000101e-01
2.300000000000000000e+02,8.950000000000000000e+01,5.360000000000000142e+01,2.600000000000000000e+01,2.039999999999999858e+01,6.349000000000000199e+01,7.242000000000000455e+02,1.719999999999999973e+00,6.330000000000000071e+00,5.899999999999999689e-01,4.000000000000000000e+00,2.814715500000000148e-01,2.578060449999999904e+01,2.602634399999999903e+00,4.286149849999999901e+02,2.401169999999999902e+02,1.738670156558333986e+02,1.220284450000000049e+02,3.026142000000000110e+01,3.476604549999999705e+01,7.963495350000000528e-01,5.576240699999999606e+02,1.139492921635134962e+03,1.442315040191163916e+03,1.163425999999999931e+03,5.512494024548429294e+00,4.082279950000000102e-01
2.360000000000000000e+02,8.970000000000000284e+01,5.131428571428570251e+01,2.714285714285709972e+01,2.154285714285709830e+01,6.177285714285709872e+01,7.258857142857140161e+02,1.879999999999999893e+00,6.450000000000000178e+00,9.699999999999999734e-01,5.429999999999999716e+00,2.817441500000000265e-01,2.585459549999999851e+01,2.601498349999999959e+00,4.259528549999999996e+02,2.399023950000000127e+02,1.738670156558333986e+02,1.223722149999999971e+02,3.099521749999999898e+01,3.541744599999999821e+01,8.317581499999999739e-01,4.686081849999999918e+02,1.139492921635134962e+03,1.442315040191163916e+03,1.135100249999999960e+03,5.512494024548429294e+00,4.095464549999999759e-01
2.360000000000000000e+02,8.920000000000000284e+01,4.960000000000000142e+01,2.800000000000000000e+01,2.239999999999999858e+01,6.048499999999999943e+01,7.271499999999999773e+02,1.790000000000000036e+00,6.459999999999999964e+00,9.300000000000000488e-01,4.959999999999999964e+00,2.935899000000000147e-01,2.654199949999999930e+01,2.601065600000000089e+00,4.277962400000000116e+02,2.401034249999999872e+02,1.738670156558333986e+02,1.278824350000000010e+02,2.984590299999999985e+01,3.452745399999999876e+01,8.101704499999999864e-01,1.051181704999999965e+03,1.139492921635134962e+03,1.442315040191163916e+03,1.051720125000000053e+03,5.512494024548429294e+00,4.100152049999999937e-01
1.720000000000000000e+02,8.959999999999999432e+01,5.089999999999999858e+01,3.000000000000000000e+01,1.910000000000000142e+01,5.747999999999999687e+01,7.301000000000000227e+02,1.879999999999999893e+00,8.330000000000000071e+00,9.699999999999999734e-01,5.570000000000000284e+00,2.923830150000000239e-01,2.518989499999999992e+01,2.539067549999999951e+00,4.311951849999999808e+02,2.403695899999999881e+02,1.738670156558333986e+02,1.189947099999999978e+02,2.294552399999999892e+01,3.326254300000000086e+01,8.100609349999999820e-01,8.783593449999999621e+02,1.139492921635134962e+03,1.442315040191163916e+03,9.703804750000000467e+02,5.512494024548429294e+00,4.033906150000000079e-01
1.790000000000000000e+02,8.950000000000000000e+01,5.232857142857140076e+01,2.908571428571429962e+01,1.858571428571429962e+01,5.842285714285709730e+01,7.295285714285710128e+02,1.739999999999999991e+00,8.789999999999999147e+00,1.429999999999999938e+00,6.440000000000000391e+00,2.852231499999999809e-01,2.471057449999999989e+01,2.540132250000000091e+00,4.266340400000000272e+02,2.400377799999999979e+02,1.738670156558333986e+02,1.174952550000000002e+02,2.783384050000000087e+01,3.480721750000000014e+01,8.415579549999999687e-01,6.780918900000000349e+02,1.139492921635134962e+03,9.837518049999999903e+02,6.023280549999999494e+02,4.482759049999999745e-01,4.206389449999999863e-01
2.860000000000000000e+02,8.959999999999999432e+01,5.329999999999999716e+01,2.750000000000000000e+01,1.919999999999999929e+01,5.913000000000000256e+01,7.291000000000000227e+02,1.729999999999999982e+00,8.750000000000000000e+00,1.489999999999999991e+00,6.129999999999999893e+00,2.875468299999999755e-01,2.605337249999999827e+01,2.534010599999999780e+00,4.288827749999999810e+02,2.400639549999999929e+02,1.738670156558333986e+02,1.197986549999999966e+02,3.097928699999999935e+01,3.458908250000000351e+01,8.373450999999999533e-01,5.036892349999999965e+02,1.139492921635134962e+03,9.723507600000000366e+02,7.247798599999999851e+02,5.512494024548429294e+00,4.142992549999999774e-01
1.320000000000000000e+02,8.959999999999999432e+01,5.744285714285719990e+01,2.228571428571429891e+01,2.027142857142860066e+01,5.787857142857139792e+01,7.273285714285709673e+02,1.979999999999999982e+00,9.259999999999999787e+00,8.699999999999999956e-01,6.120000000000000107e+00,2.822316000000000269e-01,2.459025150000000082e+01,2.538393199999999794e+00,4.205760700000000156e+02,2.400057299999999998e+02,1.738670156558333986e+02,1.186616949999999946e+02,2.528649349999999885e+01,3.490122449999999787e+01,8.476063900000000428e-01,4.083109049999999911e+02,1.139492921635134962e+03,1.036731199999999944e+03,4.316399900000000116e+02,5.512494024548429294e+00,4.038741900000000218e-01
